milhas_por_ano,ano_do_modelo,preco,vendido
20076,2000,99786.61,0
13845,1998,95571.98,0
13932,2015,71654.96,1
26770,2008,32607.29,1
13610,2000,47407.95,1
15399,2013,101472.66,1
18950,2014,111897.98,0
15520,1999,27930.24,1
22618,1998,92004.38,0
16621,1998,50994.85,1
11340,2006,72851.61,0
16955,2007,63173.01,0
14968,2003,29100.63,1
13278,2004,87563.57,1
14948,2009,53349.77,1
16262,2004,98750.76,0
11371,1999,88066.84,1
11228,2004,60175.62,0
9404,2009,108313.31,0
14353,2003,74124.57,0
12846,2009,41371.85,1
10975,2003,104987.51,1
23655,2002,72541.67,0
20116,1999,35565.1,1
7635,1999,72858.0,1
8461,2014,77472.94,0
12232,2002,30521.58,1
23952,2010,73903.93,0
9972,1998,63889.72,0
17883,2001,26192.71,1
11887,2007,46665.62,1
12606,2011,29449.19,1
18537,2013,85536.99,0
16079,2014,55286.69,1
16228,2005,58141.76,0
10697,2005,103423.54,1
10282,1998,98961.33,0
16372,2005,64283.93,0
20854,2003,87030.56,0
17974,2007,57738.14,1
18010,2012,46752.28,1
21102,2007,104620.18,0
11791,2006,67296.45,0
4985,2011,62485.13,0
26541,2005,74371.15,0
12496,2006,87820.26,0
9248,1998,107181.13,0
15341,1999,87670.41,1
16567,2006,82408.37,0
11618,1998,37173.57,1
18869,2002,62213.6,0
10028,2006,109937.97,1
15327,2003,89536.02,0
11393,1999,66401.87,0
18835,1999,24544.29,1
9519,2007,92862.84,0
8241,1998,43487.98,1
12415,2004,79860.08,0
14055,2004,29374.16,1
8105,2002,41181.96,1
17081,1998,88341.08,0
11518,2007,77927.2,1
11776,2002,64805.15,0
14797,2002,75552.5,0
10937,2000,55301.5,0
13142,2002,71671.81,0
18170,2002,79236.53,0
10608,2008,92765.96,0
13099,2005,79560.89,0
19393,2015,72949.56,0
12011,2010,99979.94,1
14855,2004,65567.56,1
11479,2000,65292.29,1
12602,2006,87921.79,0
12933,2006,66434.02,1
14857,2008,85052.53,1
17663,2000,33728.05,1
9191,2007,85671.32,1
11205,2005,25952.4,1
17887,2003,86769.56,0
12807,2004,63537.29,0
21328,2001,32678.3,1
12824,2011,102471.7,1
27106,2004,103687.93,1
24393,2009,74909.36,0
13395,2000,30387.46,1
10851,2014,80133.65,0
12130,1998,93408.29,0
18691,1998,6117.08,1
20605,2000,89500.52,0
22095,2006,41987.24,1
10353,1999,17502.34,1
8479,2004,58906.09,0
7723,2008,48740.51,1
24113,1998,41805.13,1
9232,2002,71450.35,0
9241,2014,79556.77,1
11445,2001,54897.47,1
15112,2006,50641.52,1
29105,2009,73296.62,0
14872,1999,12932.78,1
20016,2011,68970.95,0
18980,2012,50731.62,1
9219,1999,63739.76,1
19040,2000,86741.97,0
13585,1999,78913.81,0
8100,1999,33909.97,1
18782,2003,84745.6,0
14091,2000,74150.58,1
16715,2000,74395.26,0
15114,2012,102865.41,0
9643,2002,72149.77,1
23276,1999,98049.53,0
22212,2006,97773.26,0
15877,2001,77455.61,0
10967,2009,64645.57,0
14538,1999,11126.56,1
17039,2004,63418.49,0
14945,2001,57088.98,1
9046,2006,69010.61,1
18608,1999,105665.45,1
8854,2002,28413.63,1
19717,2004,97092.38,0
13503,2000,99168.29,0
12288,2010,66802.84,0
11518,2016,57554.63,1
13075,1998,67573.66,1
17473,2004,96402.39,0
13575,1999,39236.19,1
16434,1998,22820.93,1
19963,2003,53157.04,1
13326,2006,24173.59,1
15737,2000,76210.79,0
9017,2011,103811.8,1
11337,2006,79185.04,0
9824,2010,77232.01,1
10558,2015,73421.61,0
20482,2007,49682.94,1
9581,2006,78606.54,1
5734,2007,78213.31,0
14016,2005,79547.66,1
17510,2005,40723.03,0
11085,2000,70835.05,0
16813,2003,26832.41,1
8040,2002,52424.78,1
14980,2002,54251.34,1
12358,2001,79273.15,0
12609,2005,45906.39,1
13704,2006,77376.23,0
12614,2004,61785.35,0
19843,2004,97212.35,1
13592,2005,82615.02,1
22624,2000,4148.36,1
14608,2007,91598.96,1
20726,2002,45571.59,0
12704,1998,88490.67,0
22044,2008,93146.01,0
14496,1998,43858.16,0
11394,1998,70661.85,1
9670,2010,100262.56,1
12334,2008,36258.6,1
15883,2009,85236.69,0
8993,2006,27250.95,1
15177,2000,84904.36,0
17846,2008,32235.36,1
4215,2000,77314.78,0
26373,2012,114361.65,1
11763,2011,75020.18,0
14283,2001,75017.41,0
17600,1999,98763.6,0
8979,2009,49690.35,0
15075,2008,65664.78,0
11491,1998,100898.5,1
16753,2007,42492.33,0
22222,2010,104368.12,0
21132,2003,77178.84,0
8525,2009,87605.76,1
8695,2002,80254.78,0
15512,2008,43504.39,0
9735,2005,104329.21,1
15804,2007,47933.29,1
12443,2009,57992.3,1
17012,2008,85890.67,0
8710,2010,28008.79,1
5896,2014,36362.82,1
7848,1999,54520.78,1
10423,1998,66429.92,1
9406,2007,97343.92,1
12909,2004,15583.58,1
15933,2000,61608.05,0
9785,2005,109348.37,1
8337,2006,111761.23,1
14506,2002,66058.01,1
7309,2002,90391.49,0
9004,2004,22033.39,1
15383,2000,78358.84,0
9615,2000,41841.7,1
6655,2001,31465.58,1
22462,1999,15692.34,1
11322,2004,48178.23,1
14020,2006,29677.49,1
16895,2005,65542.05,0
18548,2002,68953.87,0
14206,2008,57074.18,1
22871,2011,80202.74,0
9473,2002,30611.21,1
11146,2005,60336.88,0
20043,2011,105026.08,1
20938,2011,95418.97,0
11759,1999,57142.49,1
14695,2006,50623.63,1
12873,1998,61680.03,1
20241,2003,35415.88,1
11912,1999,25912.88,1
11172,2002,71712.08,1
18365,1999,69206.77,0
18566,1998,15441.59,1
25172,2009,93290.15,0
15136,2001,29589.69,1
6974,2003,81347.28,1
11955,2002,45162.18,1
11720,2009,104470.66,0
11015,2008,101262.0,0
9332,2011,114036.24,1
10353,2006,99423.89,1
15439,1998,60938.79,0
13700,2001,43165.56,1
14645,2001,23397.24,1
6722,2000,103356.45,1
15174,2007,46089.67,1
11710,1998,15128.65,1
15950,2002,80403.15,0
5129,2012,87136.64,1
7848,1999,36867.47,1
9723,2000,82298.25,0
8361,2000,66705.22,0
16970,1998,45581.19,1
8443,2004,50674.44,1
23782,1999,84331.33,0
18549,1998,87877.36,0
24528,2002,44574.5,0
19047,2004,97240.13,0
8901,1999,87278.5,0
8197,2004,60124.76,0
18890,2003,77793.8,0
13114,2002,103610.55,0
16434,1998,95213.27,0
12953,2000,26866.1,1
17284,2001,58283.65,1
10212,2005,67754.13,1
8531,2012,96162.39,0
7694,1999,98845.8,1
20241,2005,103041.35,1
14743,2000,74190.92,0
21085,2000,61670.14,0
7663,2008,31094.42,1
15235,2004,105690.47,0
8325,2005,71266.85,1
17616,1999,27159.12,1
15430,2011,44794.08,1
7734,2006,52592.62,0
9744,2003,54538.76,1
12528,2000,86268.82,1
18394,2011,102214.47,1
4417,2009,66785.87,1
16819,2002,36749.95,1
24241,1999,50304.36,0
15617,2010,105681.58,0
16912,1998,93204.68,0
13742,1998,50979.69,0
19781,2001,78095.4,0
16244,1999,62474.09,0
10405,2004,20325.43,1
13022,2015,55515.55,1
6998,2006,27955.06,1
11477,2001,84824.24,1
17656,2003,77937.01,0
20039,2002,87932.13,0
26200,2000,25011.77,1
12968,2002,49393.4,1
22519,1999,83100.27,0
10704,1998,6468.33,1
15052,2001,11612.4,1
14351,2005,84843.49,0
19398,2003,91721.9,0
6734,2007,43795.08,0
14073,2006,35193.52,1
12367,1999,56835.62,1
8882,2002,77940.94,0
18285,2005,54632.11,1
15634,2002,60819.4,0
28272,2004,66034.7,0
25064,1999,49402.83,0
8068,2010,37041.4,1
12893,2002,80390.07,1
17194,2005,45658.16,1
14473,2001,107442.61,1
22153,2012,76855.77,0
12840,1998,92304.58,0
21647,2015,60473.63,0
11974,2011,109702.38,1
16285,1998,108765.26,1
8494,2003,50488.71,1
11453,2013,71585.1,0
17849,2005,56431.43,1
14225,2001,15053.68,1
19185,2008,89198.68,0
7692,1999,85214.97,0
16664,1999,55867.47,1
21281,2001,38881.76,1
15774,2007,58618.77,1
20285,2000,79645.34,0
18723,2003,70131.25,0
10348,2001,82858.58,1
5779,2010,83182.14,0
9070,2004,39021.93,1
12714,2005,88508.97,0
19299,2001,20275.42,1
17252,2005,103655.07,1
10533,2001,70385.32,0
16031,2014,91943.27,0
12419,1999,97537.54,1
14281,2001,16463.47,1
20111,2003,80662.89,0
6797,2001,111964.55,1
10580,2012,69923.54,1
20501,2003,76861.01,0
9744,2006,101959.21,1
16886,2003,92543.29,0
15454,1999,83473.61,0
12887,2000,89471.55,0
8568,2002,75112.66,0
10493,2010,38362.54,1
9185,1999,17405.78,1
13044,2007,83277.3,1
13716,2006,54299.52,1
11810,2006,59528.79,1
11020,2010,91354.45,0
7725,2014,61507.04,1
6703,2005,65008.48,1
8160,1999,96280.73,0
13003,2011,91129.3,1
14359,1998,54778.8,1
15689,2001,57142.66,1
13525,1998,53942.86,1
19175,2013,62446.96,0
19829,2005,45144.53,0
16419,2004,49862.98,1
8434,2009,99426.38,0
11033,1998,51573.85,1
6920,2010,109887.73,1
19116,2008,98810.74,0
20041,2002,81182.36,0
9221,2010,73701.71,0
12887,2002,96430.88,0
10205,1998,47308.84,1
10575,2008,102590.22,1
8548,2006,93109.02,1
10453,2016,83548.72,0
8264,2001,93853.31,0
23540,2005,93252.22,0
15586,2008,23900.11,1
19342,2002,29886.44,1
10519,2004,62523.74,1
24756,1999,23295.97,1
16094,2001,11564.05,1
19820,2014,61240.83,0
20771,2000,30022.7,1
13521,2004,38211.68,1
6546,1998,74784.54,1
19247,2009,77942.15,0
13879,2015,79509.41,0
9414,2000,15625.85,1
15365,2001,98524.92,0
21917,1999,35031.65,1
13127,2004,36700.87,1
13015,2001,80358.64,1
7456,2007,111492.06,0
18421,1999,81737.39,0
6901,2003,48019.15,1
20648,2006,101433.89,1
23858,2004,34727.23,1
14545,2012,48039.84,1
19747,2008,52176.1,1
8522,2008,100558.82,1
9001,2004,77380.23,0
20797,2005,90327.55,0
18680,2002,102088.28,1
10800,2002,90861.06,1
10515,2001,32611.41,1
16414,1998,76406.67,0
17376,1999,60510.77,0
10615,2000,18436.74,1
12500,1998,27796.72,1
19526,2003,74532.31,0
6918,2001,46222.01,1
12462,2010,94032.06,0
12993,1999,33230.63,1
12767,2014,68863.32,1
21734,1999,60218.26,1
6680,1999,25729.79,1
7041,2015,87090.31,0
15676,2004,109497.05,1
11920,2002,71926.29,0
15315,1998,82821.32,0
10465,2006,77477.47,1
9766,2015,58911.31,1
16968,2006,87037.83,0
21601,2009,95692.02,0
8387,1998,67749.59,0
11554,2009,98618.41,0
20007,2002,70723.31,0
24986,2003,71024.29,0
13748,2005,98176.6,0
7757,1998,41941.81,1
13869,2017,66648.94,0
16170,2004,77796.57,0
16168,2000,52874.84,1
20232,1998,23722.51,1
11227,2003,83117.55,1
13791,1998,42806.87,1
5905,2003,21351.97,1
8295,2009,57005.29,1
19279,2004,102436.44,0
11507,1998,54667.65,0
17533,2008,51852.46,1
21814,2002,14207.79,1
7799,2002,71125.79,0
12903,2012,65543.06,1
9776,2002,61141.06,0
16999,2000,58062.42,1
19821,2005,63163.86,0
12109,2006,95976.28,1
14505,1999,63258.5,0
4974,1998,52597.8,1
22646,2000,11026.81,1
7807,2009,79016.18,0
14592,2005,26075.87,1
24437,2006,45608.5,1
13668,2005,24410.5,1
17979,1998,36613.11,1
21432,2004,55543.87,1
7592,2002,43178.28,0
25676,2002,56149.98,1
6569,2000,74283.74,0
11817,2003,52538.41,1
5559,2002,58503.4,1
7701,2004,37167.26,1
9076,2008,68817.65,0
15599,2010,52450.42,1
10060,2005,92326.55,0
10884,2008,91836.46,0
16018,2009,71910.43,1
11217,2012,62645.76,0
13888,2000,34984.07,1
14523,2002,37197.33,1
8324,2001,75974.67,0
13934,2003,56317.17,1
14204,2002,98914.74,0
10400,2006,55228.91,1
12193,2002,70520.39,1
9348,2008,67901.58,0
15514,1998,21280.49,1
10624,2000,24832.65,1
11888,2012,59902.41,1
10481,1999,110101.05,1
4290,2007,79458.63,0
24385,1998,72483.65,0
13315,2000,42267.1,1
12252,2002,81931.2,0
13937,2008,30050.98,1
9170,2011,94049.27,0
11876,2007,82336.21,1
29683,2005,80496.08,0
13656,2000,99817.63,0
9019,2005,83646.63,1
12413,2004,73689.73,1
7362,2002,18230.11,1
21424,2015,85734.51,0
10451,2001,64407.0,0
9692,2005,61515.63,0
27946,2014,108000.43,1
13238,2004,71955.11,1
12334,1998,39482.84,1
13009,2000,59216.64,1
9851,1998,43821.77,1
13646,2001,41732.94,1
8575,2000,94629.34,0
12175,2000,40149.86,1
10704,2007,93504.38,1
13484,2007,40311.82,0
24043,2003,45647.53,1
11857,2009,59044.8,1
15330,1998,31164.47,1
19378,2005,44342.75,1
13164,2000,100587.47,1
21374,2008,64857.14,0
12243,2009,40003.8,1
14555,2009,33405.66,1
14900,2001,99555.39,0
9152,2001,25069.9,1
10408,2013,52685.72,1
13486,2005,109722.11,1
6056,2005,106160.66,0
17089,2001,17381.55,1
13208,2006,35844.53,1
16008,1998,72478.5,0
11230,2008,92265.06,1
13475,2000,91765.56,0
17546,1998,15102.37,1
15874,1999,63111.1,0
27282,2011,52310.49,1
20038,2013,53633.21,1
7835,2008,94250.61,0
11426,2004,49677.73,1
9910,1999,22312.07,1
20007,2005,102419.6,1
12787,1998,66450.33,1
12981,1999,30078.77,1
10911,2001,38298.19,1
21642,2004,22995.49,1
9318,1998,27388.02,1
11751,2008,31662.03,1
19282,1998,36234.88,1
10306,1999,96435.98,1
9664,2000,60755.9,0
14026,2006,28410.92,1
15833,1998,86946.0,0
20516,1998,70651.88,0
11754,2007,54765.57,1
12086,2011,65605.45,0
15702,2000,67311.7,1
12325,2002,49834.43,0
16780,2005,71195.67,0
20593,2007,41700.61,0
11359,2003,63503.6,1
10059,2006,63003.03,1
14216,2008,56180.62,1
16294,2011,69242.85,0
10143,2008,58392.0,0
18508,2004,50343.63,1
17729,1999,31823.73,1
12115,2011,99103.58,1
21940,2000,42150.71,1
9819,2005,44566.21,1
19625,2002,92551.94,0
8985,2011,101666.33,0
10232,2001,68208.14,0
8832,1998,79157.96,0
25880,2002,46081.3,1
14095,1998,78168.96,1
13398,2007,77306.03,0
16870,2008,47817.11,1
10533,2000,20792.2,1
12366,2011,52640.43,1
23248,1999,106743.67,0
12366,1999,94042.17,0
11670,2005,23093.87,1
10018,2006,81415.99,0
14599,2007,104154.33,1
16602,1998,28306.99,1
17216,2001,59209.58,1
17071,2003,108021.69,0
6139,2007,91497.96,1
7917,2010,85979.5,0
30130,1998,94402.97,0
22158,2001,46565.24,1
14770,2000,92897.36,0
18684,2005,98042.09,0
12263,2004,95461.13,1
20223,2011,60230.8,0
16195,2000,46299.08,1
14327,2001,15804.47,1
16979,2008,33558.74,1
7202,1998,60463.2,1
9903,2002,54251.45,1
18899,2009,85859.16,0
9033,2009,41785.43,1
13022,2012,69246.12,1
11424,2008,32773.82,1
13217,2003,70207.11,1
18495,1999,43259.44,1
17116,2004,68700.6,0
9439,2000,71937.67,1
11898,2005,77302.25,0
14028,1998,17247.18,1
13867,2002,56782.02,1
7370,2001,37861.44,1
17103,2010,37098.07,1
12823,2002,87001.83,0
17571,2002,42874.63,1
14583,2005,62894.79,0
8021,2002,98566.7,1
19441,2007,104619.49,0
12337,2012,77020.81,1
14653,2008,42090.21,1
19793,2001,54176.2,0
15819,2000,97794.8,1
19000,2000,108295.76,1
11476,1998,93444.56,1
10396,2001,27789.95,1
13354,1998,68332.45,1
13548,2001,83012.99,1
9998,2011,47241.59,1
12491,2007,41676.0,1
12519,2003,49084.71,1
13186,2001,64465.44,0
7289,2004,34951.8,1
15854,2004,10891.85,1
11994,2006,98502.11,1
20593,2008,52171.5,1
13679,2000,91751.57,1
21055,2002,65238.76,0
5598,2000,97757.32,0
9755,2002,79660.6,1
13310,2012,63691.59,1
12205,2007,52771.56,1
12267,2003,89060.24,1
11136,2004,76149.23,1
13697,2015,104231.33,1
24761,2001,73988.94,0
20357,1999,53351.08,1
12767,2003,34854.69,1
20127,2011,108964.33,1
16298,2006,35196.0,1
13685,1999,77024.82,0
18075,2011,49682.36,1
16865,2008,66506.65,0
12487,2008,74163.51,0
22570,2007,49375.26,1
15664,2003,62793.28,0
10503,2005,37276.24,1
9611,2006,49174.32,1
18389,2001,23052.07,1
14475,2011,30194.45,1
9857,2002,94945.21,1
8698,2002,46233.56,1
13056,2005,99381.45,0
9899,2002,63521.2,1
20991,2003,89543.2,0
13394,2007,105949.77,1
27182,2017,87247.96,0
17650,2000,35715.43,1
13363,2014,104676.44,1
15253,2004,39171.9,1
14685,2003,67356.05,1
11525,2003,48178.83,1
18105,1998,22228.46,1
24987,2002,35178.45,1
9953,2000,86775.26,0
10878,2003,49775.38,1
16036,2010,93938.82,0
10141,1998,55449.03,0
16099,2000,42481.06,1
12277,2006,62211.95,0
14708,2004,35560.21,1
12021,2001,44834.55,1
13896,2005,67548.67,0
11181,2008,45665.02,1
16280,2008,42919.11,1
17803,2000,26043.92,1
9855,2007,64605.87,1
6826,2000,93816.86,1
15689,2008,87763.3,0
12004,2004,91736.53,0
14479,2008,66464.41,1
11417,2000,90007.25,0
9814,2001,38869.12,1
17867,2003,77548.91,0
10622,2011,81017.73,0
6421,2003,31660.39,1
9763,2003,86113.03,1
14613,2002,26935.08,1
16125,1998,48352.95,0
14234,2007,97532.98,1
10715,2002,10000.44,1
30572,2000,25492.0,1
19790,2014,102022.19,0
9661,1998,86751.12,0
15754,2007,57915.65,1
9090,2012,106842.13,1
15047,2002,19726.83,1
8930,2002,72173.2,0
19765,2011,83013.97,0
5358,2010,37158.94,1
13386,1999,24897.08,1
10825,2002,75868.0,1
12914,2008,36834.17,1
9784,2013,91226.63,0
31870,2002,81098.35,0
18623,2004,87118.66,0
10383,2005,32078.07,1
13162,1999,70287.19,1
21015,2005,77981.66,0
20529,2001,75315.05,0
18741,2016,91394.44,0
9084,2001,68197.16,0
20956,2006,68943.39,0
14455,2010,35015.25,1
10462,2006,61645.21,0
8464,2001,106963.85,1
11178,2004,56257.43,1
18435,2001,83304.17,0
10470,2008,67952.69,0
23179,1998,24222.03,1
10768,2015,69134.09,0
10334,2006,80873.69,0
16904,2009,64793.81,0
16693,2001,88354.0,0
9540,2012,82225.89,0
8564,2004,66059.51,0
11929,1999,22826.76,1
18530,2003,45138.48,1
7750,1998,27412.47,1
11967,2002,48725.02,1
23355,1999,67792.16,0
23973,1998,46827.55,1
17733,2000,93262.17,0
15089,1998,81858.67,0
20715,2011,59267.54,1
16230,2012,116210.71,1
8852,2000,51863.7,1
17411,2002,45247.75,1
12299,2000,52649.03,1
10394,2001,25053.03,1
11220,2011,68411.14,0
18497,1999,34687.79,1
10869,2008,74758.15,0
8474,2001,90845.06,1
9746,1998,38647.16,1
9742,2010,65918.74,1
12690,2010,84671.09,1
22973,2001,59578.75,1
15390,2013,60010.03,0
18202,2013,83443.11,0
20052,2007,89469.69,0
19310,2008,90014.74,0
10596,1998,49120.38,1
9160,2001,83022.67,1
22766,2009,33509.54,1
9591,2008,72893.46,1
13644,1998,43288.46,1
16369,1998,67757.38,0
20978,2006,54980.62,1
15384,2000,23983.34,1
18833,2013,70453.02,0
17577,2000,13338.2,1
11597,1998,48661.0,1
10973,1998,101532.58,1
8215,1999,95403.39,1
12228,2005,43197.96,1
16534,1999,91375.72,0
17412,2001,86367.76,0
11113,2006,94863.23,0
12115,2001,23735.52,1
27047,1998,52015.02,0
12234,1999,104156.53,1
15780,2001,88979.88,0
12026,1998,50074.14,1
20358,1998,50742.1,0
9440,2003,90148.69,1
13237,1999,21600.98,1
12530,2002,76442.43,1
14685,2008,54565.6,0
15666,2007,47337.76,0
16531,2000,66585.5,1
11620,1999,93222.97,1
17444,2006,86345.8,0
11400,2002,43509.69,1
11866,1999,41268.07,0
17526,2003,26269.79,1
11818,2005,84302.58,0
12691,2005,50101.8,1
16379,1998,9353.32,1
6893,2009,71222.14,0
33046,2004,32317.43,1
8610,2010,74276.87,0
9258,2010,89366.83,1
15463,2000,29001.23,1
15309,2000,57035.55,1
7003,2005,89173.5,0
9906,2010,62473.97,1
8272,2002,81956.85,1
12833,1999,46086.14,1
16846,2003,43893.65,1
7954,1998,27744.34,1
16250,2000,62149.75,0
15914,2000,66079.3,0
14407,2007,89945.81,0
9409,2003,69128.91,1
15889,2001,42018.68,1
8945,2003,65321.91,0
32090,2000,76131.04,1
11384,2007,84050.01,0
17850,1999,42666.26,1
20714,2000,25104.69,1
16270,2012,91717.22,0
17940,1998,31380.96,1
14126,1998,69751.73,1
17821,2003,42421.27,1
10601,1999,76547.04,1
11896,1998,59477.15,1
12432,1998,41159.72,1
11752,2009,37291.24,1
11715,2008,79884.95,0
19546,2013,82416.29,0
30600,2006,99958.32,0
11330,1999,65355.01,1
17299,2012,92234.02,0
13850,2007,26868.46,1
14378,2016,76442.96,0
13228,2007,43705.05,1
12523,1999,64898.92,1
11041,2004,83770.84,1
20468,2012,104850.88,0
15691,1999,56698.26,1
22842,1998,28955.39,1
8713,2005,30541.2,1
10968,2005,59316.98,1
20097,2012,83926.72,0
15161,2005,78144.33,0
5094,2017,58294.08,1
15256,1998,37741.81,1
14480,2003,57101.08,1
11450,2003,79690.34,1
17887,2008,50535.2,0
18452,2005,31390.18,1
11914,1999,36387.28,1
13220,2000,93606.34,1
19983,2001,8853.05,1
10540,1998,35546.81,1
25672,1999,46598.59,1
15922,2006,100974.45,1
14903,2008,79198.99,0
11529,1999,19561.66,1
9540,2004,107756.38,1
9853,2004,67787.6,0
10694,2011,64171.42,0
13089,2010,62962.54,1
4400,2000,25718.98,1
14908,2007,61122.51,1
10902,1999,44408.42,1
9752,2004,95190.96,0
16531,2008,39737.98,1
23980,2003,90128.08,0
17782,2001,73687.07,0
25517,2001,30933.88,1
5862,2000,98033.64,1
16813,2001,93682.67,0
13793,2008,72601.75,1
15142,2015,89617.42,0
16641,2009,65476.51,0
9875,2006,78558.45,0
17927,2009,89875.74,0
23391,2011,87302.72,0
11110,2003,41751.89,1
14090,2014,37019.05,1
12691,2006,39267.97,1
17833,2000,73674.54,0
14895,2003,106779.75,0
17157,2009,89193.63,0
11343,2011,67946.28,0
17738,2001,35168.93,1
8324,1998,50628.03,1
12998,2006,73816.0,1
19148,2013,47980.36,0
6294,2010,82564.53,1
10410,2002,94847.15,1
11891,2011,75040.01,0
15080,1998,79122.84,0
11038,2013,93955.53,0
9815,2013,118929.72,0
11509,2002,90210.53,1
11828,2004,115756.99,1
12273,2001,102122.58,0
15439,2006,91543.66,0
15556,2006,50083.47,1
10631,2001,73809.98,0
11424,2000,27598.09,1
15903,2004,66612.71,0
15847,2000,98147.0,0
21820,2001,70630.44,0
10444,2005,65518.56,0
8954,2001,49870.45,1
12364,2000,33217.44,1
11976,2007,100716.13,0
13296,2003,95280.22,0
19375,2005,77031.56,0
16901,2006,30563.08,1
12808,2003,93484.11,0
10211,2002,28975.97,1
19578,2007,48588.31,1
15277,2000,28873.83,1
8577,1998,29603.59,1
11896,2002,50864.13,1
18898,2001,81873.42,0
9477,2005,51785.14,1
19418,2008,82067.01,0
8920,2003,50587.73,1
7452,1998,33661.26,1
11343,1998,15319.97,1
9438,2007,82642.18,1
6962,2002,63943.31,0
14200,1999,59611.42,1
14489,1998,89115.67,1
10095,2004,90788.58,1
21732,2002,37043.52,1
12370,2000,67125.55,1
16501,2006,98621.55,0
10116,2011,104294.57,0
8967,2012,72604.16,1
12357,2001,66976.15,0
20907,2002,52719.09,1
12877,2009,76779.71,1
17184,2006,28785.16,1
9055,2009,68969.5,1
19748,2000,19247.58,1
19636,2003,21952.46,1
10678,2016,114033.21,1
7452,1999,42775.72,1
14162,2010,76974.39,1
11491,2008,47978.72,1
8008,2005,58359.09,1
13244,2002,82202.7,0
12482,1998,66775.54,0
15045,1999,88769.82,0
7062,2001,35732.52,1
11136,2002,95744.02,0
9508,2000,50949.03,1
14246,1999,75752.6,1
16265,2005,80383.01,0
16424,1999,53129.13,1
11361,2009,96991.27,0
14426,2012,79007.41,0
23921,2003,51389.94,1
17187,1999,6487.69,1
10650,2013,37251.7,1
9298,2003,34615.21,1
12601,1998,81241.55,0
11065,2013,77354.01,0
13134,2002,30779.19,1
9235,2015,61856.8,1
13403,2006,79024.34,0
16189,2015,78276.97,0
13548,2001,40006.8,1
6677,2003,74733.45,1
14923,2004,36731.6,1
22144,1998,29443.0,1
29175,2004,88029.63,0
11502,2013,58454.78,1
20103,2002,53759.26,1
15669,2004,106547.51,1
8758,2006,94206.91,1
13547,2000,76154.95,1
16702,1999,12743.53,1
19349,2014,74606.2,0
11601,1998,47764.99,1
12622,2013,89084.82,1
17155,2003,109488.35,1
12822,2006,88156.67,0
24105,2004,40125.7,1
11135,2005,111343.03,0
6654,1999,113899.61,1
13439,2008,80004.25,1
11089,1999,50129.74,1
17799,2000,86614.43,0
13682,2003,87789.27,1
11677,2004,88504.53,1
7829,2009,62997.04,0
11724,2004,38770.27,1
13489,2010,90850.63,1
18949,2002,73665.75,0
13217,2011,39064.49,1
12811,2003,34890.17,1
6213,1998,64762.58,1
10595,2000,80630.07,1
13777,1998,60363.85,0
20594,2000,77784.26,0
12439,2001,33809.98,1
11759,2000,48681.98,1
17211,2006,24036.67,1
11321,2009,41911.21,1
8766,2004,90663.59,0
7440,2016,94469.15,1
7430,2001,60866.18,0
10443,2005,99540.55,1
17712,2004,49212.89,0
9302,1999,70247.17,1
21144,2001,95666.1,0
23729,1999,55312.4,1
10712,2013,85672.16,1
15341,1999,85503.63,0
15172,2000,104970.73,0
18465,2000,38911.5,1
14165,2003,30941.53,1
8418,1998,21719.5,1
8729,2001,70601.13,1
10368,2001,27736.63,1
12263,1998,102726.85,0
18709,1999,85202.49,0
12446,2003,55669.54,1
13983,2006,43858.92,1
13050,2004,83074.58,1
6424,2007,47606.92,1
16109,2002,83100.6,0
10852,1998,47913.33,1
16887,2000,59306.93,1
17682,2006,80332.34,0
14238,2007,105113.45,0
20298,2001,11745.93,1
15132,2004,84472.01,0
10372,1998,105435.67,1
6308,2002,99011.39,0
15555,1999,32450.45,1
13428,2001,59099.98,1
19388,1999,93555.61,0
18555,1998,70390.09,0
10285,2005,58575.21,1
11297,2004,54467.92,1
14332,1999,95343.95,1
11451,2001,111982.15,1
23196,2005,68626.21,0
16192,2000,78393.56,0
21381,2000,67063.22,0
8791,2003,86411.94,1
18724,2002,85490.62,0
10498,2006,61313.82,1
23011,1999,69608.68,0
15383,2005,32347.92,1
18992,2000,46169.38,1
11220,2014,80645.28,1
18509,2001,18627.22,1
13721,2001,60332.96,0
15780,2007,84838.43,0
12126,1998,78281.97,1
9398,1998,46089.56,1
10422,2008,46379.47,1
9587,2005,36762.11,1
7635,2009,65631.66,0
15401,2009,33714.54,1
10706,2006,63636.99,0
19151,2011,40410.12,1
7554,1998,9595.35,1
16680,1999,66900.85,0
13888,2005,49923.81,0
9771,1998,28991.5,1
8161,2007,73908.79,0
10597,1999,95893.65,0
10643,2011,76187.99,0
10726,2004,82209.25,0
20071,2001,74125.7,0
16744,2010,54723.96,1
17786,2009,50156.51,1
23594,2004,67992.29,0
8367,1999,73372.02,1
5547,2009,51312.72,1
17416,2003,69114.17,0
23039,2005,61034.74,0
14564,2004,28396.93,1
12423,2010,65757.44,0
16053,2003,33438.72,1
19294,2016,70087.82,0
21175,1998,83020.99,0
31226,1998,49259.08,1
21750,2005,105294.29,0
6739,1999,48261.96,1
14929,2001,34520.84,1
21968,2006,48109.83,1
14320,2004,110098.03,1
17452,2000,78779.5,0
10230,2002,33657.2,1
14605,2001,53881.99,0
23956,2010,115764.11,1
5389,2006,32612.91,1
15408,2005,101109.4,1
